128166372146382467 0 0 3299819520 4096 1165
128166372146382467 0 0 3276443648 4096 1164
128166372156381749 0 0 8328900608 4096 1857
128166372156382421 0 0 11049758720 4096 1185
128166372186379873 0 0 3196641280 49152 3605
128166372186382289 0 0 3154132992 4096 1189
128166372186382312 0 0 3154124800 4096 1165
128166372187318746 0 0 8587796480 16384 2231
128166372187319023 0 0 8597577728 16384 1955
128166372187319163 0 0 8587796480 16384 1814
128166372187319310 0 0 8588992512 16384 1668
128166372187319328 0 0 8598085632 16384 1650
128166372187319329 0 0 3154132992 4096 1649
128166372187319423 0 0 7478116352 512 1555
128166372187319653 0 0 3196690432 4096 1324
128166372187319669 0 0 3154137088 4096 1308
128166372187319695 0 0 7478116864 7680 1282
128166372187319764 0 0 3154132992 4096 1213
128166372187319856 0 0 7478124544 4096 1122
128166372187319860 0 0 8587796480 4096 1117
128166372187319873 0 0 3154137088 4096 1104
128166372187319889 0 0 7478128640 4096 1089
128166372187319889 0 0 7478132736 4096 1089
128166372187319896 0 0 7478136832 4096 1081
128166372187319914 0 0 7478116352 512 1064
128166372195443373 0 0 15645843456 4096 2573
128166372195443409 0 0 15645843456 4096 2536
128166372195443932 0 0 791154688 8192 2014
128166372195444018 0 0 15123931136 4096 1928
128166372195444043 0 0 15123931136 4096 1902
128166372195444229 0 0 142782464 8192 1717
128166372195444364 0 0 2059427840 8192 1581
128166372195444550 0 0 3154137088 4096 1396
128166372195444586 0 0 3154132992 4096 1359
128166372195444595 0 0 2059427840 8192 1351
128166372195444595 0 0 142782464 8192 1351
128166372195444596 0 0 791154688 8192 1350
128166372195444620 0 0 14759608320 4096 1325
128166372195444633 0 0 14759608320 4096 1313
128166372195444641 0 0 3154137088 4096 1305
128166372195444763 0 0 3154132992 4096 1182
128166372236381485 0 0 957792256 4096 1827
128166372236382124 0 0 971689984 4096 1187
128166372236382151 0 0 1188769792 4096 1160
128166372286379590 0 0 3196694528 49152 3530
128166372286382010 0 0 3154137088 4096 1110
128166372286382014 0 0 3154128896 4096 1106
128166372306381343 0 0 5271453696 4096 1712
128166372306381960 0 0 7475691520 4096 1095
128166372306381967 0 0 7465963520 4096 1089
128166372326381292 0 0 1278550016 4096 1699
128166372336379468 0 0 3196743680 49152 3459
128166372336381812 0 0 3154132992 4096 1115
128166372336381820 0 0 3154124800 4096 1108
128166372366381161 0 0 3299819520 4096 1677
128166372366381588 0 0 6216929280 8192 1250
128166372366381729 0 0 3228045312 4096 1109
128166372366381758 0 0 3302887424 4096 1079
128166372386379329 0 0 3196792832 49152 3445
128166372386381662 0 0 3154137088 4096 1111
128166372386381674 0 0 3154128896 4096 1100
128166372420754667 0 0 7818829824 4096 2976
128166372420754847 0 0 7818829824 4096 2796
128166372420755252 0 0 1705504768 16384 2392
128166372420755299 0 0 7818776576 4096 2345
128166372420755574 0 0 7818776576 4096 2070
128166372420755841 0 0 13200945152 16384 1803
128166372420755897 0 0 7852126208 4096 1746
128166372420755949 0 0 13200945152 16384 1694
128166372420755954 0 0 1705504768 16384 1690
128166372420756211 0 0 7852126208 4096 1432
128166372420756466 0 0 3154132992 4096 1178
128166372420756470 0 0 3154137088 4096 1174
128166372420756473 0 0 3154132992 4096 1170
128166372420756478 0 0 3154137088 4096 1165
128166372447630500 0 0 8762929152 6656 2036
128166372447630568 0 0 15810412544 1536 1968
128166372447631357 0 0 3196841984 4096 1179
128166372447631366 0 0 3154132992 4096 1170
128166372447631381 0 0 3154137088 4096 1154
128166372447631415 0 0 8762933248 3072 1120
128166372447631428 0 0 371318784 1536 1107
128166372450755550 0 0 1782112256 6144 1968
128166372454818123 0 0 3154132992 4096 1894
128166372454818284 0 0 2617413632 3584 1733
128166372454818398 0 0 3196846080 16384 1619
128166372454818618 0 0 3196866560 4096 1400
128166372454818717 0 0 2617413632 5632 1300
128166372454818729 0 0 4382728192 4096 1289
128166372454818732 0 0 3196862464 4096 1285
128166372454818842 0 0 3154132992 4096 1175
128166372454818843 0 0 3154137088 4096 1175
128166372454818856 0 0 3154137088 4096 1161
128166372454818860 0 0 131674112 1536 1158
128166372454974592 0 0 371318784 1536 1676
128166372458541674 0 1 3256299520 4096 28344
128166372460754978 0 0 15739637760 4096 2538
128166372460755588 0 0 13012344832 5120 1927
128166372463098140 0 1 3256307712 4096 3111
128166372464149057 0 1 3222528000 4096 45937
128166372466223978 0 0 3196870656 28672 2252
128166372466224649 0 0 131674112 1536 1581
128166372466225092 0 0 3154132992 4096 1139
128166372466647938 0 1 8950079488 3072 47039
128166372467100536 0 1 1815535616 16384 63189
128166372467125107 0 1 1815760896 8704 38618
128166372467156581 0 1 1815552000 65536 7143
128166372467299218 0 1 1815728128 32768 20755
128166372467311922 0 1 1815764992 4096 8051
128166372467315882 0 0 8724254720 512 4091
128166372467315980 0 0 3196899328 65536 3994
128166372467316213 0 0 3196964864 65536 3761
128166372467316247 0 0 8724267008 4096 3727
128166372467316403 0 0 13801054208 3584 3571
128166372467316434 0 0 3197030400 53248 3540
128166372467316435 0 0 8724471808 4096 3538
128166372467316674 0 0 1317445632 8192 3299
128166372467316707 0 1 1815707648 4096 3267
128166372467316766 0 0 7774507008 3584 3207
128166372467316800 0 0 8725422080 4096 3173
128166372467317075 0 1 1815752704 4096 2898
128166372467317151 0 0 8725905408 4096 2822
128166372467317466 0 0 15590514688 2560 2508
128166372467317704 0 1 1815756800 4096 2269
128166372467318147 0 0 1782116352 2048 1827
128166372467318788 0 0 14221078528 1024 1186
128166372467380599 0 1 1815539712 32768 95624
128166372467667983 0 1 1815760896 4096 120738
128166372467701193 0 1 1815695360 32768 87527
128166372467763860 0 1 1815572480 32768 24860
128166372467904778 0 1 1815658496 32768 40191
128166372468191256 0 1 1815625728 32768 66212
128166372468512904 0 1 16919437312 16384 57062
128166372468562349 0 1 16919453696 49664 7617
128166372468717482 0 1 1815605248 20480 8732
128166372470753203 0 0 3197083648 65536 4251
128166372470754133 0 0 3197149184 53248 3320
128166372470756196 0 0 3197202432 4096 1258
128166372470756252 0 0 3154124800 4096 1201
128166372471466988 0 1 16081241600 4096 71715
128166372471488600 0 1 16081483264 20480 50104
128166372471514280 0 1 16081663488 4096 24423
128166372471516230 0 1 16081507840 16384 22474
128166372471535012 0 1 16081249792 4096 3691
128166372471658071 0 1 16082584576 1024 36883
128166372472315955 0 0 3197206528 65536 3998
128166372472316439 0 0 3197272064 65536 3515
128166372472316505 0 0 3197337600 65536 3449
128166372472318020 0 0 3197403136 24576 1933
128166372472318823 0 0 3154137088 4096 1130
128166372473503710 0 1 6800953344 8704 66243
128166372473540821 0 1 6800719872 16384 29132
128166372473563102 0 1 6800736256 65536 6852
128166372473566749 0 1 6800920576 4096 3205
128166372473567061 0 1 6800945152 4096 2892
128166372473664890 0 1 6800920576 32768 61314
128166372473720332 0 0 6229856256 3072 5871
128166372473721155 0 0 6228987904 4096 5048
128166372473721843 0 0 4905697280 4096 4361
128166372473722465 0 0 4451401728 4096 3739
128166372473723117 0 1 6800957440 4096 3087
128166372473723198 0 0 4382859264 4096 3005
128166372473723824 0 0 4382851072 4096 2380
128166372473724086 0 0 15590514688 3072 2118
128166372473724432 0 0 4382851072 4096 1771
128166372473724438 0 0 8724254720 1024 1766
128166372473781603 0 1 6800723968 32768 100850
128166372474034580 0 1 6800953344 4096 4124
128166372474109209 0 1 6800756736 32768 85744
128166372474190007 0 1 6800834560 32768 4946
128166372474346116 0 1 6800883712 32768 5088
128166372474346298 0 1 6800801792 32768 4906
128166372474347577 0 1 6800867328 16384 3626
128166372474616459 0 1 7036190720 16384 47245
128166372474652588 0 1 7036207104 65536 11115
128166372474765905 0 1 7036522496 8192 54049
128166372474816464 0 1 7036272640 8192 3489
128166372474928587 0 1 7036280832 16384 47617
128166372474944274 0 1 7036321792 65536 31929
128166372474968615 0 1 7036313600 8192 7588
128166372474968868 0 1 7036387328 65536 7335
128166372474973140 0 1 7036297216 8192 3064
128166372474973172 0 1 7036305408 8192 3031
128166372475125634 0 1 7036452864 65536 6819
128166372475130118 0 1 7036518400 4096 2335
128166372475255551 0 1 6800789504 12288 33153
128166372475285846 0 1 6800916480 4096 2857
128166372483724120 0 0 15590514688 3584 2062
128166372483724256 0 0 17674240 2560 1926
128166372483725013 0 0 17674240 2560 1169
128166372487090319 0 1 5059264512 32768 73341
128166372487114995 0 1 5060493312 32768 48666
128166372493719327 0 0 238960640 4096 6791
128166372493719732 0 0 830296064 4096 6386
128166372493719763 0 0 458256384 4096 6355
128166372493719998 0 0 224620544 4096 6121
128166372493720400 0 0 820047872 4096 5718
128166372493720435 0 0 418369536 4096 5684
128166372493720654 0 0 200331264 4096 5464
128166372493721083 0 0 657121280 4096 5036
128166372493721118 0 0 416247808 4096 5000
128166372493721326 0 0 198041600 4096 4793
128166372493721768 0 0 655163392 4096 4351
128166372493721794 0 0 387624960 4096 4324
128166372493721998 0 0 131674112 4096 4121
128166372493722444 0 0 588488704 4096 3674
128166372493722464 0 0 366628864 4096 3654
128166372493722645 0 0 124387328 4096 3473
128166372493723122 0 0 496078848 4096 2996
128166372493723130 0 0 316841984 4096 2989
128166372493723304 0 0 61812736 4096 2815
128166372493723800 0 0 291766272 4096 2319
128166372493723808 0 0 17674240 4096 2310
128166372493723812 0 0 495009792 4096 2307
128166372493724395 0 0 290537472 4096 1723
128166372493724491 0 0 484114432 4096 1628
128166372493725003 0 0 871555072 3072 1115
128166372495906554 0 0 3198607360 65536 7050
128166372495907554 0 0 3198672896 65536 6050
128166372495908397 0 0 3197952000 65536 5207
128166372495909408 0 0 3197427712 65536 4196
128166372495909487 0 0 3197886464 65536 4117
128166372495909813 0 0 3198476288 65536 3792
128166372495909855 0 0 3198541824 65536 3750
128166372495909993 0 0 3197689856 65536 3611
128166372495910032 0 0 3197820928 65536 3573
128166372495910045 0 0 3198869504 65536 3559
128166372495910056 0 0 3198214144 65536 3548
128166372495910062 0 0 3198738432 65536 3543
128166372495910064 0 0 3198279680 65536 3540
128166372495910069 0 0 3197624320 65536 3536
128166372495910071 0 0 3197558784 65536 3534
128166372495910075 0 0 3197755392 65536 3530
128166372495910079 0 0 3197493248 65536 3525
128166372495910082 0 0 3198803968 65536 3523
128166372495910085 0 0 3198410752 65536 3519
128166372495910088 0 0 3198345216 65536 3517
128166372495910095 0 0 3198017536 65536 3510
128166372495910098 0 0 3198083072 65536 3507
128166372495910116 0 0 3198148608 65536 3489
128166372495912373 0 0 3198935040 4096 1231
128166372495912386 0 0 3154132992 4096 1218
128166372497880801 0 1 13114875904 512 64041
128166372497935848 0 0 1663225856 1536 8993
128166372497936430 0 0 1576644608 4096 8412
128166372497937280 0 0 1471352832 4096 7562
128166372497937829 0 0 1439383552 4096 7012
128166372497938491 0 0 1415827456 4096 6350
128166372497939138 0 0 1226686464 4096 5703
128166372497939778 0 0 967213056 4096 5063
128166372497940412 0 0 952684544 4096 4430
128166372497940876 0 0 871555072 4096 3966
128166372497941505 0 0 8724254720 1536 3336
128166372497942200 0 0 15590514688 4096 2641
128166372497943412 0 0 1250234368 4096 1430
128166372498364053 0 1 7038923776 12288 49535
128166372498533786 0 1 2158489600 16384 36051
128166372498562724 0 1 2158505984 65536 7114
128166372498652313 0 1 2158718976 8704 73773
128166372498720247 0 0 1586245632 61440 5839
128166372498720254 0 0 2617356288 61440 5832
128166372498723035 0 1 2158723072 4096 3051
128166372498723041 0 1 2158690304 4096 3046
128166372498723262 0 1 2158714880 4096 2825
128166372498723639 0 0 6229856256 4096 2448
128166372498724112 0 0 15590514688 5120 1974
128166372498724210 0 0 2617417728 4096 1876
128166372498797767 0 1 2158686208 32768 84569
128166372498927823 0 1 2158493696 32768 110762
128166372499033823 0 1 2158526464 32768 4762
128166372499035529 0 1 2158718976 4096 3055
128166372499189932 0 1 2158604288 32768 4901
128166372499346030 0 1 2158653440 32768 5053
128166372499346213 0 1 2158571520 32768 4870
128166372499347491 0 1 2158637056 16384 3592
128166372499608864 0 1 306520064 16384 54717
128166372499656706 0 1 306536448 65536 6875
128166372499767649 0 1 306638848 5632 52180
128166372499816512 0 1 306610176 16384 3317
128166372499816977 0 1 306601984 8192 2852
128166372499972523 0 1 2158559232 12288 3555
128166372499973167 0 1 306626560 12288 2912
128166372507628036 0 0 3198939136 65536 4289
128166372507628412 0 0 3199397888 65536 3914
128166372507628711 0 0 3199201280 65536 3614
128166372507628718 0 0 3199070208 65536 3607
128166372507628770 0 0 3199135744 65536 3555
128166372507628792 0 0 3199004672 65536 3533
128166372507628797 0 0 3199332352 65536 3528
128166372507628803 0 0 3199266816 65536 3523
128166372507629645 0 0 3199463424 40960 2681
128166372507631099 0 0 3154137088 4096 1227
128166372508718871 0 0 6979018752 4096 7204
128166372508719537 0 0 6944677888 4096 6538
128166372508720213 0 0 6941290496 4096 5863
128166372508720901 0 0 6266712064 4096 5175
128166372508721573 0 0 6230740992 4096 4502
128166372508722233 0 0 2838929408 4096 3842
128166372508722597 0 0 15590518784 1536 3478
128166372508722750 0 0 8724254720 1536 3326
128166372508722909 0 0 1976492032 4096 3166
128166372508723479 0 0 7006212096 3584 2596
128166372508723530 0 0 1683603456 4096 2546
128166372508723993 0 0 1586307072 512 2083
128166372508724135 0 0 6998786048 4096 1941
128166372508724760 0 0 6981337088 4096 1315
128166372508724972 0 0 1683603456 4096 1104
128166372510103676 0 1 1956425728 16384 28649
128166372510122245 0 1 1956442112 58368 10080
128166372517626982 0 0 3200028672 65536 5297
128166372517627739 0 0 3199963136 65536 4540
128166372517628052 0 0 3199504384 65536 4227
128166372517628724 0 0 3199766528 65536 3556
128166372517628735 0 0 3200290816 65536 3545
128166372517628747 0 0 3199635456 65536 3533
128166372517628767 0 0 3200094208 65536 3512
128166372517628767 0 0 3199897600 65536 3513
128166372517628769 0 0 3200159744 65536 3511
128166372517628773 0 0 3199700992 65536 3506
128166372517628777 0 0 3199569920 65536 3502
128166372517628783 0 0 3199832064 65536 3497
128166372517628788 0 0 3200225280 65536 3492
128166372517784905 0 0 3200552960 65536 3623
128166372517784986 0 0 3200684032 65536 3543
128166372517785004 0 0 3200618496 65536 3524
128166372517785005 0 0 3200356352 65536 3524
128166372517785019 0 0 3200421888 65536 3510
128166372517785027 0 0 3200487424 65536 3502
128166372517787294 0 0 3200749568 4096 1234
128166372517787307 0 0 3154132992 4096 1221
128166372518716419 0 0 7164018688 4096 9604
128166372518717083 0 0 7163342848 4096 8940
128166372518717754 0 0 7123255296 4096 8268
128166372518718446 0 0 7123243008 4096 7576
128166372518719131 0 0 7123120128 4096 6891
128166372518719578 0 0 7211565056 4096 6445
128166372518719676 0 0 7570984960 4096 6346
128166372518719812 0 0 7117914112 4096 6211
128166372518720105 0 0 1650688000 40448 5918
128166372518720258 0 0 7207059456 4096 5764
128166372518720345 0 0 7570968576 4096 5677
128166372518720479 0 0 7117905920 4096 5544
128166372518720931 0 0 7204081664 4096 5091
128166372518721017 0 0 7499804672 4096 5006
128166372518721080 0 0 7117897728 4096 4943
128166372518721614 0 0 7201177600 4096 4409
128166372518721715 0 0 7459958784 4096 4307
128166372518722316 0 0 7201165312 4096 3707
128166372518722405 0 0 7459184640 4096 3618
128166372518722408 0 0 8724254720 2048 3615
128166372518722443 0 0 15590518784 3072 3580
128166372518722755 0 0 7571234816 512 3267
128166372518723012 0 0 7201144832 4096 3011
128166372518723096 0 0 7445524480 4096 2927
128166372518723310 0 0 7571222528 4096 2712
128166372518723686 0 0 1586307072 4096 2337
128166372518723715 0 0 7165046784 4096 2308
128166372518723736 0 0 7445516288 4096 2287
128166372518724001 0 0 7571202048 4096 2022
128166372518724364 0 0 7165026304 4096 1658
128166372518724394 0 0 7246299136 4096 1629
128166372518724686 0 0 7571189760 4096 1337
128166372518724922 0 0 7117897728 4096 1100
128166372519915518 0 1 8942546944 4096 60497
128166372520282723 0 0 16857980928 61440 5790
128166372520284671 0 0 17268695040 36352 3842
128166372520285858 0 0 15590518784 4096 2654
128166372520286626 0 0 1650724864 4096 1887
128166372520286722 0 0 16858042368 12288 1791
128166372520755545 0 0 6216929280 4096 1716
128166372521846609 0 0 8695087104 512 4402
128166372521846789 0 0 8724254720 4096 4222
128166372521847165 0 0 3200753664 65536 3847
128166372521847645 0 0 3228082176 4096 3366
128166372521847658 0 0 17827762176 8192 3354
128166372521848024 0 0 7616421888 1024 2988
128166372521848366 0 0 15590518784 6144 2646
128166372521849613 0 0 3228151808 4096 1399
128166372521849743 0 0 3229741056 4096 1269
128166372521849759 0 0 3229790208 4096 1252
128166372521849773 0 0 3230003200 4096 1238
128166372521849775 0 0 3230269440 4096 1237
128166372521849777 0 0 3230203904 4096 1235
128166372521849805 0 0 3229863936 4096 1207
128166372521849835 0 0 3229929472 4096 1176
128166372524814641 0 0 13329637376 40960 5120
128166372524814825 0 0 13329637376 40960 4936
128166372524815106 0 0 15641939968 49152 4655
128166372524815219 0 0 3200819200 65536 4542
128166372524815299 0 0 15641939968 49152 4463
128166372524815595 0 0 15641989120 65536 4166
128166372524815625 0 0 3200884736 36864 4137
128166372524815730 0 0 15641989120 65536 4032
128166372524816252 0 0 16148942848 24576 3509
128166372524816436 0 0 16148942848 24576 3325
128166372524817040 0 0 13003689984 8192 2721
128166372524817138 0 0 13003689984 8192 2624
128166372524817219 0 0 15645843456 4096 2542
128166372524817271 0 0 15645843456 4096 2490
128166372524817728 0 0 3154137088 4096 2034
128166372524817781 0 0 14068207616 8192 1980
128166372524817822 0 0 1705521152 16384 1939
128166372524817838 0 0 15642054656 16384 1924
128166372524817844 0 0 15123931136 4096 1917
128166372524817864 0 0 13200961536 16384 1897
128166372524817893 0 0 15123931136 4096 1868
128166372524817896 0 0 13200961536 16384 1866
128166372524817930 0 0 1705521152 16384 1832
128166372524817949 0 0 15642054656 16384 1813
128166372524817967 0 0 13329678336 16384 1795
128166372524818033 0 0 3154132992 4096 1729
128166372524818068 0 0 13329678336 16384 1693
128166372524818134 0 0 596987904 8192 1628
128166372524818376 0 0 2129981440 8192 1385
128166372524818378 0 0 14068207616 8192 1383
128166372524818405 0 0 2129981440 8192 1357
128166372524818408 0 0 596987904 8192 1354
128166372524818463 0 0 14759608320 4096 1299
128166372524818469 0 0 14759608320 4096 1292
128166372524818578 0 0 3154132992 4096 1183
128166372524818590 0 0 3154137088 4096 1172
128166372525911100 0 0 3200921600 20480 2412
128166372525912281 0 0 3154132992 4096 1230
128166372525912285 0 0 3200942080 4096 1226
128166372525912329 0 0 3154137088 4096 1183
128166372525912348 0 0 3154137088 4096 1163
128166372525912358 0 0 3154132992 4096 1153
128166372525912397 0 0 7615713280 3072 1115
128166372525912397 0 0 7615713280 1024 1114
128166372525912474 0 0 4382728192 1536 1037
128166372531842324 0 0 3230425088 4096 8678
128166372531842466 0 0 8695087104 4096 8536
128166372531842738 0 0 7774507008 5632 8265
128166372531843248 0 0 8687243264 4096 7754
128166372531844078 0 0 8633434112 512 6924
128166372531844630 0 0 8644415488 4096 6373
128166372531845059 0 0 7616421888 1536 5943
128166372531845233 0 0 13012348928 2560 5769
128166372531845327 0 0 5016526848 65536 5675
128166372531848631 0 0 15590522880 4096 2371
128166372531849663 0 0 3230453760 8192 1340
128166372531849763 0 0 3230433280 4096 1239
128166372531849832 0 0 3231391744 4096 1170
128166372531849835 0 0 3230502912 4096 1168
128166372531849837 0 0 3238289408 4096 1166
128166372531849839 0 0 3231375360 4096 1163
128166372531849840 0 0 3239383040 4096 1163
128166372537161798 0 0 4382728192 1536 1670
128166372541845097 0 0 3239645184 8192 5851
128166372541845994 0 0 5016592384 65536 4953
128166372541849035 0 0 3256291328 24576 1913
128166372541849458 0 0 3243016192 12288 1489
128166372541849796 0 0 3255504896 4096 1152
128166372541849842 0 0 3255611392 4096 1106
128166372570752942 0 0 3200946176 65536 4128
128166372570755921 0 0 3154128896 4096 1148
128166372570755956 0 0 3154137088 4096 1113
128166372585910968 0 0 621047808 16384 2316
128166372585910988 0 0 8696414208 16384 2296
128166372585911146 0 0 3137495040 16384 2138
128166372585911161 0 0 8598986752 16384 2123
128166372585911177 0 0 8587796480 16384 2107
128166372585911559 0 0 621211648 16384 1726
128166372585911560 0 0 409673728 16384 1725
128166372585911562 0 0 8596414464 16384 1723
128166372585911568 0 0 16867307520 16384 1716
128166372585911597 0 0 16867291136 16384 1687
128166372585911615 0 0 621047808 16384 1669
128166372585911630 0 0 7478718464 512 1654
128166372585911636 0 0 7466500096 1024 1649
128166372585911637 0 0 8587796480 16384 1647
128166372585911658 0 0 7499489280 1024 1627
128166372585911692 0 0 7478116352 512 1592
128166372585911713 0 0 7478132736 4096 1571
128166372585911757 0 0 7478116864 7680 1528
128166372585911769 0 0 3154137088 4096 1516
128166372585911812 0 0 3154137088 4096 1472
128166372585911842 0 0 7478116352 512 1443
128166372585911883 0 0 7478136832 8192 1402
128166372585911930 0 0 7478124544 4096 1355
128166372585912004 0 0 7478153216 4096 1280
128166372585912021 0 0 3154132992 4096 1264
128166372585912102 0 0 3154132992 4096 1182
128166372585912119 0 0 7478149120 4096 1165
128166372585912153 0 0 3201011712 4096 1132
128166372585912165 0 0 621047808 4096 1119
128166372585912168 0 0 8587796480 4096 1117
128166372585912169 0 0 3154132992 4096 1115
128166372585912176 0 0 7478719488 3072 1108
128166372585912183 0 0 3154137088 4096 1101
128166372585912187 0 0 3154132992 4096 1098
128166372585912187 0 0 3154137088 4096 1097
128166372585912198 0 0 7466501120 3072 1086
128166372585912201 0 0 7478128640 4096 1084
128166372585912203 0 0 7499490304 4096 1081
128166372585912207 0 0 7478145024 4096 1078
128166372585912256 0 0 7478718464 512 1029
128166372585912274 0 0 7478718976 512 1010
128166372599816937 0 0 7818829824 4096 2569
128166372599816982 0 0 7818829824 4096 2523
128166372599817420 0 0 4162043904 8192 2086
128166372599817439 0 0 14067503104 8192 2066
128166372599817450 0 0 4162355200 8192 2055
128166372599817577 0 0 7818776576 4096 1928
128166372599817599 0 0 11108208640 8192 1907
128166372599817611 0 0 7818776576 4096 1894
128166372599817645 0 0 11395411968 8192 1860
128166372599817744 0 0 1725128704 8192 1762
128166372599817844 0 0 4162117632 8192 1661
128166372599817845 0 0 597069824 8192 1660
128166372599817861 0 0 15736954880 8192 1644
128166372599817894 0 0 1725128704 8192 1611
128166372599817896 0 0 15646310400 8192 1610
128166372599817914 0 0 2022232064 8192 1591
128166372599817936 0 0 1434054656 8192 1570
128166372599817945 0 0 9785589760 8192 1560
128166372599817958 0 0 3201015808 4096 1547
128166372599817990 0 0 10939367424 8192 1515
128166372599818017 0 0 597069824 8192 1488
128166372599818047 0 0 11395411968 8192 1458
128166372599818064 0 0 17827442688 8192 1442
128166372599818065 0 0 1444982784 8192 1440
128166372599818073 0 0 8647225344 8192 1433
128166372599818085 0 0 6691495936 8192 1421
128166372599818089 0 0 10939367424 8192 1417
128166372599818089 0 0 11108208640 8192 1416
128166372599818094 0 0 11108192256 8192 1411
128166372599818095 0 0 2455232512 8192 1410
128166372599818101 0 0 17827770368 8192 1405
128166372599818106 0 0 1566965760 8192 1400
128166372599818107 0 0 11359895552 8192 1399
128166372599818117 0 0 11108192256 8192 1389
128166372599818129 0 0 14067503104 8192 1377
128166372599818134 0 0 1444982784 8192 1371
128166372599818140 0 0 17827770368 8192 1365
128166372599818146 0 0 8647225344 8192 1360
128166372599818146 0 0 4162043904 8192 1360
128166372599818148 0 0 15646310400 8192 1358
128166372599818149 0 0 17827442688 8192 1357
128166372599818157 0 0 3057287168 8192 1349
128166372599818158 0 0 1434054656 8192 1347
128166372599818158 0 0 6691495936 8192 1347
128166372599818161 0 0 3057287168 8192 1344
128166372599818165 0 0 1566965760 8192 1341
128166372599818168 0 0 2022232064 8192 1338
128166372599818170 0 0 4162355200 8192 1336
128166372599818172 0 0 11359895552 8192 1333
128166372599818172 0 0 4162117632 8192 1333
128166372599818178 0 0 2455232512 8192 1328
128166372599818184 0 0 15736954880 8192 1322
128166372599818186 0 0 3154132992 4096 1319
128166372599818189 0 0 9785589760 8192 1316
128166372599818192 0 0 7852126208 4096 1314
